alpha,L1,L2,L3,e1,e2,e3
0.0036,0.8939414380619882,1.1063772827384286,-1.001499997458915,0.00023188876969249794,0.00010071231749418083,2.537279151008941e-09
0.0037,0.8929362176644196,1.1073209513032294,-1.001541663907721,0.0001982730211706534,7.235824985124255e-05,2.7546988112478366e-09
0.0038,0.8919477578424228,1.1082466128466824,-1.001583330344416,0.00016384748261045177,4.3516753224004356e-05,2.9841924367342387e-09
0.0039,0.8909753236558239,1.109155045856801,-1.0016249967686648,0.0001286365165133919,1.4206806117124517e-05,3.22609282136598e-09
0.004,0.8900182301964834,1.1100469761950789,-1.0016666631801319,9.266307532385783e-05,1.5553787463317445e-05,3.480733589720238e-09
0.0041,0.8890758380275943,1.110923081872556,-1.0017083295784992,5.594881664930182e-05,4.574829862500087e-05,3.748430577375909e-09
0.0042,0.888147549138957,1.111783997287224,-1.0017499959634266,1.851420646561613e-05,7.636098479807678e-05,4.029521732820554e-09
0.0043,0.8872328033490458,1.1126303169948384,-1.0017916623345962,1.9621388182845752e-05,0.00010737701017844066,4.324322784652966e-09
0.0044,0.8863310750953413,1.113462599074098,-1.0018333286916703,5.843961569796111e-05,0.00013878237426155976,4.633168912467099e-09
0.0045,0.8854418705632183,1.1142813681380115,-1.0018749950343222,9.792306455230274e-05,0.0001705638474771446,4.956384601256359e-09
0.0046,0.8845647251109974,1.1150871180356403,-1.001916661362222,0.00013805519507237773,0.0002027089130768221,5.294297386231519e-09
0.0047,0.8836992009548781,1.1158803142820497,-1.00195832767504,0.00017882027755897136,0.00023520571455522878,5.647234303603274e-09
0.0048,0.8828448850825907,1.1166613962489933,-1.001999993972447,0.00022020333603271533,0.00026804300795817875,6.015521891984533e-09
0.0049,0.8820013873689041,1.1174307791443447,-1.0020416602541136,0.00026219009698787187,0.000301210118546402,6.399487523345501e-09
0.005,0.8811683388697674,1.11818885580453,-1.0020833265197107,0.0003047669426119652,0.0003346969013292591,6.799457183981315e-09
0.0051,0.8803453902749382,1.1189359983209934,-1.0021249927689033,0.0003479208680043662,0.0003684937050546004,7.215763233344033e-09
0.0052,0.8795322105015752,1.1196725595189974,-1.002166659001371,0.0003916394419756323,0.00040259133929361295,7.648723572188083e-09
0.0053,0.8787284854135051,1.1203988743047382,-1.0022083252167713,0.00043591077106680976,0.0004369810442959919,8.098677541002858e-09
0.0054,0.8779339166527873,1.1211152608947443,-1.002249991414785,0.00048072346646972825,0.0004716544633436484,8.565941603301409e-09
0.0055,0.8771482205718489,1.121822021939837,-1.002291657595077,0.0005260666135583963,0.0005066036173424347,9.050848120634675e-09
0.0056,0.876371127255867,1.1225194455544272,-1.00233332375732,0.000571929743791199,0.0005418208814440678,9.55372142559251e-09
0.0057,0.8756023796263118,1.1232078062606712,-1.0023749899011762,0.0006183028087499456,0.000577298963496899,1.0074895985393818e-08
0.0058,0.8748417326176107,1.123887365855885,-1.002416656026323,0.0006651761561261919,0.0006130308841565161,1.061469159203724e-08
0.0059,0.8740889524198193,1.1245583742106684,-1.002458322132426,0.0007125405074734007,0.0006490099585007789,1.1173439503226763e-08
0.006,0.8733438157809867,1.1252210700043477,-1.0024999882191559,0.0007603869375683227,0.0006852297790128131,1.175146560581686e-08
0.0061,0.8726061093635961,1.1258756814036215,-1.0025416542861834,0.0008087068552402206,0.000721684199806717,1.2349096174587145e-08
0.0062,0.8718756291500773,1.1265224266896416,-1.002583320333177,0.0008574919855417114,0.0007583673219947972,1.2966659201861861e-08
0.0063,0.8711521798929243,1.127161514838227,-1.0026249863598022,0.0009067343531452836,0.0007952734800842268,1.3604486170156925e-08
0.0064,0.8704355746054168,1.1277931460573838,-1.0026666523657337,0.0009564262668645124,0.000832397229328221,1.4262898761615712e-08
0.0065,0.8697256340893657,1.1284175122858995,-1.002708318350638,0.0010065603052076273,0.0008697333339420216,1.4942227019821814e-08
0.0066,0.8690221864966649,1.1290347976563782,-1.002749984314182,0.0010571293028776593,0.0009072767561167042,1.5642800491932958e-08
0.0067,0.8683250669217564,1.1296451789257493,-1.002791650256035,0.00110812633814573,0.0009450226457668142,1.6364946454345274e-08
0.0068,0.8676341170224028,1.1302488258759926,-1.0028333161758713,0.0011595447210277269,0.0009829663309463205,1.710898681635064e-08
0.0069,0.8669491846664162,1.1308459016875323,-1.0028749820733531,0.001211377982201585,0.0010211033088909883,1.7875255832599597e-08
0.007,0.866270123602216,1.1314365632875492,-1.0029166479481522,0.0012636198626117777,0.0010594292376242419,1.8664077959785618e-08
0.0071,0.8655967931512972,1.132020961675211,-1.002958313799936,0.0013162643037029364,0.001097939928097849,1.947578180752677e-08
0.0072,0.8649290579208604,1.1325992422256674,-1.0029999796283744,0.001369305438243315,0.0011366313368148745,2.0310693937985288e-08
0.0073,0.8642667875350252,1.1331715449744617,-1.0030416454331375,0.00142273758168864,0.0011754995589054866,2.11691401962501e-08
0.0074,0.8636098563831847,1.133738004883874,-1.003083311213885,0.001476555224053418,0.0012145408216210059,2.2051456775995894e-08
0.0075,0.8629581433841974,1.134298752092574,-1.0031249769702908,0.0015307530222461066,0.0012537514782130818,2.2957966091166393e-08
0.0076,0.8623115317652168,1.1348539121498307,-1.0031666427020238,0.0015853257928439633,0.0012931280021746079,2.3888994929883636e-08
0.0077,0.8616699088540762,1.1354036062354302,-1.0032083084087577,0.0016402685052687898,0.001332666981813867,2.4844865599295165e-08
0.0078,0.8610331658842281,1.1359479513663464,-1.0032499740901493,0.0016955762753442056,0.0013723651151380544,2.58259171724375e-08
0.0079,0.8604011978113327,1.1364870605911188,-1.0032916397458747,0.001751244359201801,0.0014122192050264942,2.6832469192369774e-08
0.008,0.859773903140661,1.1370210431728163,-1.003333305375595,0.001807268147516427,0.0014522261546743658,2.7864856194922725e-08
0.0081,0.8591511837645454,1.1375500047613911,-1.003374970978981,0.0018636431600495553,0.0014923829632863882,2.892340336845377e-08
0.0082,0.8585329448091801,1.138074047556163,-1.0034166365556998,0.00192036504047811,0.001532686722003942,3.000843894535335e-08
0.0083,0.8579190944901255,1.1385932704591049,-1.0034583021054215,0.001977429551492645,0.001573134610055122,3.1120288445556644e-08
0.0084,0.8573095439759233,1.1391077692195657,-1.0034999676278185,0.002034832570145572,0.0016137238911043193,3.225927512483322e-08
0.0085,0.8567042072592749,1.1396176365709956,-1.0035416331225446,0.002092570083437742,0.00165445190979728,3.342574032824295e-08
0.0086,0.8561030010352834,1.1401229623602074,-1.003583298589278,0.0021506381841234854,0.0016953160884846763,3.46200014476748e-08
0.0087,0.8555058445862928,1.1406238336696655,-1.0036249640276822,0.0022090330667235156,0.0017363139241126863,3.584239042562679e-08
0.0088,0.8549126596728933,1.1411203349332493,-1.0036666294374244,0.002267751023735036,0.0017774429852736027,3.7093235167713654e-08
0.0089,0.8543233704307014,1.1416125480459156,-1.0037082948181746,0.0023267884420226257,0.0018187009094012899,3.8372860867825764e-08
0.009,0.8537379032725433,1.1421005524676395,-1.0037499601695936,0.002386141799382598,0.0018600854001088536,3.968160195949044e-08
0.0091,0.8531561867957045,1.142584425321995,-1.0037916254913575,0.0024458076612701076,0.001901594224657215,4.101977755750919e-08
0.0092,0.8525781516939299,1.1430642414897132,-1.0038332907831242,0.0025057826776786907,0.0019432252115419793,4.238772463805026e-08
0.0093,0.8520037306738824,1.1435400736975145,-1.0038749560445646,0.002566063580164433,0.0019849762482019155,4.378576751624822e-08
0.0094,0.8514328583757881,1.1440119926025107,-1.0039166212753445,0.0026266471790061478,0.0020268452788334726,4.521423509815027e-08
0.0095,0.8508654712980187,1.1444800668724386,-1.0039582864751337,0.002687530360493453,0.002068830302308413,4.667345269391295e-08
0.0096,0.8503015077253726,1.1449443632619758,-1.0039999516435942,0.0027487100843372777,0.002110929370186927,4.8163753081731146e-08
0.0097,0.8497409076608398,1.1454049466853597,-1.0040416167803947,0.0028101833811946925,0.0021531405848277422,4.968546235004549e-08
0.0098,0.8491836127606471,1.1458618802855418,-1.0040832818852012,0.0028719473503012187,0.002195462097575846,5.123890918428752e-08
0.0099,0.8486295662723929,1.1463152255000557,-1.0041249469576807,0.0029339991572071675,0.002237892107040617,5.282442133340464e-08
0.01,0.8480787129760952,1.1467650421238045,-1.0041666119975006,0.0029963360316111274,0.0022804288574445114,5.444232604884608e-08
0.01,0.8480787129760952,1.1467650421238045,-1.0041666119975006,0.0029963360316111274,0.0022804288574445114,5.444232604884608e-08
0.011,0.842734647662185,1.151081228355406,-1.004583260525856,0.003634815980990553,0.002711310497010829,7.247530412954221e-08
0.012,0.8376586648036222,1.1551001297810761,-1.0049999054204237,0.004299161640502011,0.0031512206794000823,9.410903997845864e-08
0.013,0.8328139796144696,1.158861742263469,-1.0054165463461837,0.004987402873762529,0.0035989619250665975,1.1967227254138973e-07
0.014,0.8281712252569594,1.1623980731189445,-1.005833182967314,0.00569790815430745,0.004053566635652469,1.4949399357309413e-07
0.015,0.8237065431588809,1.1657351854921056,-1.0062498149471903,0.006429306914498865,0.004514240662078501,1.839034471412048e-07
0.016,0.8194002577718322,1.1688946196646754,-1.0066664419484024,0.007180433768604361,0.004980323448023367,2.2323011369344163e-07
0.017,0.8152359319562882,1.1718944079060656,-1.0070830636327424,0.007950287454634917,0.005451259168188309,2.678037201836349e-07
0.018,0.8111996779581738,1.1747498159542389,-1.0074996796611722,0.008737999966239708,0.005926575373259144,3.179542726540169e-07
0.019,0.8072796446174226,1.1774738957216369,-1.0079162896938747,0.009542812915232075,0.006405866889693299,3.7401200458930477e-07
0.02,0.8034656289315061,1.1800779046028032,-1.0083328933902105,0.010364059136371676,0.006888783479204941,4.3630741963710375e-07
0.021,0.7997487771743931,1.1825716285806116,-1.0087494904087215,0.011201148165575228,0.007375020240503618,5.051712871417234e-07
0.022,0.796121351687925,1.1849636346922685,-1.0091660804071407,0.012053554628760616,0.00786431004571163,5.809346323840754e-07
0.023,0.7925765466179815,1.1872614707802716,-1.0095826630423856,0.012920808851031093,0.008356417509754953,6.639287422711722e-07
0.024,0.7891083406639761,1.1894718253292609,-1.0099992379705438,0.013802489182739353,0.00885113413075152,7.544851793405911e-07
0.025,0.7857113781902717,1.1916006566813508,-1.0104158048468816,0.014698215669492675,0.00934827433612378,8.52935772466022e-07
0.026,0.7823808723323364,1.19365329847665,-1.010832363325841,0.015607644785963787,0.009847672237256418,9.596126198619765e-07
0.027,0.7791125253476149,1.1956345464322906,-1.0112489130610236,0.016530465020374897,0.010349178944203872,1.0748481035270901e-06
0.028,0.7759024626233026,1.197548730326238,-1.0116654537052083,0.017466393145600268,0.010852660327317782,1.1989748724702172e-06
0.029,0.7727471776000369,1.1993997741426496,-1.0120819849103366,0.018415171049236657,0.011357995138636523,1.3323258558196804e-06
0.03,0.769643485495363,1.2011912466637744,-1.0124985063274934,0.019376563022358576,0.011865073425233942,1.4752342816113581e-06
0.031,0.7665884841773477,1.2029264042913979,-1.0129150176069548,0.020350353427420836,0.01237379518127936,1.6280336288918818e-06
0.032,0.7635795208907289,1.2046082275016727,-1.0133315183981138,0.021336344681722758,0.012884069196636387,1.7910577008918323e-06
0.033,0.7606141638063507,1.2062394520479,-1.013748008349539,0.02233435550516876,0.013395812068323774,1.9646405661627724e-06
0.034,0.7576901775710803,1.2078225958030475,-1.0141644871089384,0.023344219390714342,0.013908947347763498,2.1491165940144467e-06
0.035,0.7548055021956429,1.2093599819607768,-1.0145809543231687,0.02436578326347597,0.01442340480186973,2.344820444785014e-06
0.036,0.7519582347431903,1.2108537591782231,-1.0149974096382213,0.02539890630051543,0.014939119770103258,2.552087083307951e-06
0.037,0.7491466133802696,1.2123059191368672,-1.015413852699239,0.026443458888130614,0.015456032602810657,2.7712517613307294e-06
0.038,0.7463690034303606,1.2137183119128354,-1.0158302831504893,0.027499321697370207,0.015974088168753984,3.0026500436535636e-06
0.039,0.7436238851329154,1.2150926594799871,-1.0162467006353777,0.028566384861631856,0.016493235421786965,3.246617794911431e-06
0.04,0.7409098428613233,1.2164305676143878,-1.0166631047964358,0.029644547242774478,0.017013427018310757,3.5034911899687407e-06
0.041,0.7382255555941081,1.21773353642443,-1.0170794952753313,0.030733715774270184,0.017534618978488705,3.7736067042025136e-06
0.042,0.7355697884669292,1.2190029696947076,-1.0174958717128393,0.03183380487166451,0.01805677038533224,4.057301140463977e-06
0.043,0.7329413852601999,1.2202401832021972,-1.0179122337488635,0.0329447359020391,0.01857984311665151,4.35491160845489e-06
0.044,0.7303392616995285,1.2214464121388968,-1.0183285810224354,0.03406643670537793,0.01910380160565066,4.666775524619587e-06
0.045,0.727762399464718,1.2226228177549539,-1.0187449131716777,0.03519884116172571,0.01962861262655012,4.993230647366492e-06
0.046,0.7252098408184282,1.2237704933195463,-1.0191612298338388,0.036341888798880645,0.020154245102155747,5.3346150429229956e-06
0.047,0.7226806837784409,1.224890469482824,-1.0195775306452697,0.03749552443605854,0.02068066993071526,5.691267107447394e-06
0.048,0.7201740777682066,1.2259837191104714,-1.0199938152414223,0.038659697859577485,0.021207859829793008,6.063525567789458e-06
0.049,0.7176892196893946,1.22705116165262,-1.0204100832568548,0.03983436352711277,0.0217357891951849,6.45172947612831e-06
0.05,0.7152253503677873,1.2280936671005072,-1.0208263343252242,0.04101948029751535,0.022264433973156222,6.856218216371972e-06
0.051,0.7127817513303359,1.2291120595771885,-1.0212425680792656,0.04221501118355005,0.022793771544534765,7.2773315240517005e-06
0.052,0.710357741876676,1.230107120602646,-1.0216587841508247,0.043420923125241206,0.02332378061934558,7.715409453995521e-06
0.053,0.7079526764131027,1.2310795920684683,-1.0220749821708233,0.044637186781778325,0.023854441140865115,8.170792413224662e-06
0.054,0.7055659420210103,1.2320301789529093,-1.0224911617692707,0.04586377634017996,0.024385734198097673,8.643821149535868e-06
0.055,0.7031969562352497,1.232959551803342,-1.0229073225752516,0.04710066933911725,0.02491764194580676,9.134836762642551e-06
0.056,0.7008451650108207,1.2338683490098914,-1.0233234642169293,0.04834784650648187,0.0254501475313255,9.644180700539943e-06
0.057,0.698510040858885,1.2347571788912088,-1.0237395863215464,0.049605291609430856,0.02598323502746967,1.0172194758081402e-05
0.058,0.6961910811352932,1.2356266216109062,-1.0241556885154066,0.05087299131579189,0.026516889370962964,1.0719221094176162e-05
0.059,0.6938878064667557,1.2364772309410867,-1.024571770423891,0.052150935065817756,0.027051096305824883,1.1285602215569537e-05
0.06,0.6915997593014591,1.2373095358875348,-1.0249878316714311,0.05343911495339386,0.027585842331258287,1.1871681002309935e-05
0.061,0.6893265025723896,1.2381240421895279,-1.025403871881526,0.05473752561589248,0.028121114653618086,1.2477800690629187e-05
0.062,0.6870676184629136,1.2389212337058388,-1.0258198906767284,0.05604616413194537,0.028656901142078566,1.3104304885390311e-05
0.063,0.6848227072652775,1.239701573697256,-1.0262358876786435,0.057365029926486844,0.029193190287660386,1.3751537561638669e-05
0.064,0.6825913863236788,1.240465506014845,-1.026651862507931,0.05869412468247777,0.029729971165330788,1.4419843060964886e-05
0.065,0.6803732890544332,1.2412134562022576,-1.0270678147842847,0.06003345225877298,0.030267233398889076,1.51095661116915e-05
0.066,0.6781680640365175,1.2419458325195125,-1.027483744126444,0.061383018613660585,0.030804967128407478,1.5821051816134706e-05
0.067,0.6759753741664545,1.242663026894948,-1.027899650152192,0.06274283173363063,0.03134316298000426,1.6554645652589435e-05
0.068,0.6737948958721014,1.2433654158113763,-1.02831553247835,0.0641129015669782,0.03188181203775386,1.7310693479934178e-05
0.069,0.6716263183804372,1.2440533611318918,-1.0287313907207474,0.06549323996188333,0.03242090581755097,1.8089541565940492e-05
0.07,0.6694693430349139,1.2447272108702403,-1.0291472244942665,0.06688386060864183,0.03296043624277813,1.8891536543453214e-05
0.071,0.6673236826583664,1.245387299910223,-1.0295630334128083,0.06828477898574194,0.03350039562161934,1.9717025443054908e-05
0.072,0.665189060957842,1.2460339506781564,-1.0299788170892694,0.06969601230952073,0.034040776625902006,2.05663557144271e-05
0.073,0.6630652119680518,1.2466674737720824,-1.030394575135595,0.07111757948715224,0.03458157227132739,2.1439875174807373e-05
0.074,0.6609518795304502,1.2472881685510355,-1.0308103071627215,0.07254950107273035,0.035122775899003665,2.233793206359071e-05
0.075,0.6588488168052088,1.2478963236874285,-1.0312260127806077,0.07399179922625183,0.03566438115816243,2.3260875011930074e-05
0.076,0.6567557858136047,1.248492217685305,-1.0316416915982036,0.07544449767529444,0.03620638198998651,2.4209053071859924e-05
0.077,0.654672557008551,1.2490761193670128,-1.0320573432234732,0.0769076216792265,0.03674877261244274,2.518281569409246e-05
0.078,0.652598908871204,1.249648288330574,-1.032472967263357,0.0783811979957725,0.03729154750607358,2.6182512763148847e-05
0.079,0.6505346275317433,1.250208975379901,-1.0328885633238218,0.07986525484980463,0.03783470140064928,2.7208494548912684e-05
0.08,0.6484795064125998,1.2507584229297606,-1.0333041310097943,0.081359821904205,0.03837822926264589,2.826111177011202e-05
0.081,0.6464333458925355,1.251296865387294,-1.0337196699251927,0.08286493023268242,0.038922126283463296,2.9340715563136404e-05
0.082,0.6443959529901157,1.2518245295116999,-1.034135179672923,0.08438061229442892,0.03946638786835239,3.0447657484797792e-05
0.083,0.6423671410652352,1.252341634753592,-1.034550659854873,0.08590690191049973,0.04001100962598955,3.158228951772416e-05
0.084,0.6403467295374637,1.2528483935754067,-1.0349661100718954,0.08744383424182696,0.04055598735865835,3.2744964086041784e-05
0.085,0.6383345436200751,1.2533450117541274,-1.0353815299238098,0.08899144576876765,0.0411013170529985,3.3936034052518965e-05
0.086,0.6363304140687144,1.2538316886675085,-1.0357969190094078,0.09054977427210521,0.04164699487127659,3.5155852713207734e-05
0.087,0.6343341769437361,1.2543086175648617,-1.0362122769264472,0.09211885881542556,0.042193017143156444,3.6404773802381064e-05
0.088,0.6323456733853253,1.2547759858234258,-1.036627603271631,0.09369873972879077,0.04273938035791917,3.768315151200096e-05
0.089,0.6303647494005755,1.2552339751912196,-1.037042897640629,0.09528945859364622,0.04328608115712245,3.899134047046019e-05
0.09,0.6283912556617594,1.2556827620172555,-1.0374581596280523,0.0968910582288994,0.04383311632765256,4.032969576592458e-05
0.091,0.6264250473150921,1.2561225174698893,-1.0378733888274556,0.0985035826781053,0.04438048279515593,4.1698572944383444e-05
0.092,0.6244659837993284,1.2565534077440395,-1.0382885848313408,0.10012707719771104,0.04492817761782879,4.309832800465379e-05
0.093,0.6225139286735886,1.2569755942579803,-1.0387037472311431,0.10176158824630611,0.04547619798052105,4.452931741141766e-05
0.094,0.6205687494538504,1.2573892338403017,-1.0391188756172356,0.10340716347483127,0.0460245411891701,4.599189809028141e-05
0.095,0.6186303174575853,1.2577944789076692,-1.039533969578916,0.10506385171769925,0.04657320466550457,4.7486427439451854e-05
0.096,0.6166985076560473,1.258191477633888,-1.039949028704406,0.10673170298479698,0.04712218594203821,4.901326333034475e-05
0.097,0.6147731985337702,1.2585803741108168,-1.0403640525808537,0.10841076845431408,0.04767148265730668,5.057276410349981e-05
0.098,0.6128542719548434,1.2589613085015743,-1.0407790407943078,0.1101011004663803,0.04822109255135683,5.2165288593892015e-05
0.099,0.6109416130355796,1.2593344171865126,-1.0411939929297487,0.1118027525174649,0.048771013461449506,5.3791196099516203e-05
0.1,0.6090351100232024,1.2596998329023315,-1.0416089085710598,0.1135157792555185,0.04932124331799366,5.545084640846311e-05
0.101,0.6071346541802201,1.260057684874763,-1.042023787301014,0.1152402364758154,0.0498717801406621,5.7144599811383816e-05
0.102,0.6052401396741557,1.260408098945151,-1.0424386287012959,0.11697618111748505,0.05042262203470896,5.887281707947258e-05
0.103,0.6033514634723449,1.2607511976912729,-1.0428534323524878,0.11872367126069432,0.050973767187465095,6.0635859476608344e-05
0.104,0.6014685252415167,1.26108710054273,-1.043268197834045,0.12048276612446418,0.05152521386499709,6.243408878326423e-05
0.105,0.5995912272518957,1.261415923891187,-1.0436829247243278,0.12225352606510055,0.05207696040892741,6.426786726432053e-05
0.106,0.5977194742855857,1.2617377811957378,-1.0440976126005654,0.12403601257521192,0.05262900523340919,6.61375577032808e-05
0.107,0.5958531735490007,1.2620527830836683,-1.0445122610388669,0.1258302882833018,0.05318134682223539,6.804352339128711e-05
0.108,0.5939922345891311,1.262361037446844,-1.044926869614215,0.12763641695391537,0.05373398372608996,6.998612813152591e-05
0.109,0.5921365692134432,1.2626626495339637,-1.0453414379004657,0.12945446348832254,0.054286914559918756,7.196573624022812e-05
0.11,0.5902860914132209,1.2629577220388812,-1.0457559654703246,0.13128449392572733,0.05484013800042733,7.398271256714708e-05
0.111,0.5884407172901733,1.2632463551852056,-1.0461704518953743,0.13312657544498496,0.05539365278368887,7.603742246935392e-05
0.112,0.5866003649861435,1.2635286468073679,-1.0465848967460314,0.1349807763668106,0.05594745770285788,7.813023185172272e-05
0.113,0.5847649546157545,1.2638046924283246,-1.0469992995915756,0.13684716615647896,0.05650155160599122,8.026150713812149e-05
0.114,0.5829344082018529,1.264074585334072,-1.047413660000131,0.138725815426988,0.057055933393964656,8.243161528852922e-05
0.115,0.5811086496136042,1.2643384166451337,-1.047827977538651,0.14061679594269083,0.057610602018476335,8.464092381272553e-05
0.116,0.5792876045071124,1.2645962753851547,-1.0482422517729444,0.14252018062337557,0.05816555648014538,8.688980074491325e-05
0.117,0.577471200268439,1.2648482485467607,-1.048656482267631,0.14443604354878997,0.058720795826686226,8.91786146849573e-05
0.118,0.5756593659589071,1.265094421154802,-1.0490706685861664,0.14636445996359684,0.05927631915116375,9.150773477411547e-05
0.119,0.5738520322625742,1.2653348763271095,-1.0494848102908272,0.14830550628276398,0.059832125590325205,9.387753070846774e-05
0.12,0.5720491314357793,1.2655696953328786,-1.0498989069427114,0.15025926009736643,0.060388214323004084,9.628837273772393e-05
0.121,0.5702505972586589,1.2657989576488071,-1.0503129581017192,0.15222580018080606,0.0609445845685831,9.874063168267036e-05
0.122,0.5684563649885418,1.2660227410130678,-1.0507269633265572,0.15420520649544023,0.06150123558553149,0.00010123467893060637
0.123,0.5666663713151363,1.2662411214772327,-1.0511409221747468,0.15619756019961015,0.06205816666999886,0.00010377088642651103
0.124,0.5648805543174255,1.266454173456241,-1.0515548342025882,0.15820294365506915,0.06261537715446579,0.00010634962670610794
0.125,0.5630988534221927,1.2666619697764936,-1.0519686989651968,0.1602214404348034,0.06317286640645202,0.0001089712728613054
0.126,0.5613212093641025,1.266864581722166,-1.0523825160164604,0.16225313533124625,0.06373063382727481,0.00011163619857951795
0.127,0.55954756414727,1.267062079079804,-1.0527962849090498,0.16429811436487163,0.06428867885086632,0.00011434477813275725
0.128,0.5577778610082449,1.2672545301813094,-1.0532100051944178,0.16635646479318394,0.06484700094262263,0.00011709738637813891
0.129,0.5560120443803582,1.2674420019453498,-1.0536236764227862,0.16842827512007322,0.06540559959831363,0.0001198943987692931
0.13,0.5542500598593607,1.2676245599172833,-1.0540372981431432,0.17051363510556314,0.06596447434303167,0.0001227361913581205
0.131,0.5524918541703021,1.2678022683076666,-1.0544508699032484,0.1726126357759327,0.06652362473017447,0.00012562314078896702
0.132,0.5507373751355981,1.2679751900293827,-1.0548643912496058,0.17472536943421205,0.06708305034048222,0.0001285556243239143
0.133,0.5489865716442313,1.2681433867334795,-1.0552778617274856,0.17685192967105598,0.06764275078109738,0.00013153401982093655
0.134,0.5472393936220378,1.2683069188437455,-1.0556912808808931,0.1789924113759941,0.06820272568467192,0.00013455870576259876
0.135,0.5454957920030373,1.2684658455900928,-1.0561046482525744,0.18114691074904968,0.06876297470850465,0.00013763006125014796
0.136,0.5437557187017549,1.2686202250407983,-1.0565179633840285,0.183315525312744,0.0693234975337065,0.00014074846599095565
0.137,0.5420191265865023,1.2687701141336263,-1.0569312258154664,0.1854983539244651,0.06988429386441283,0.0001439143003364216
0.138,0.5402859694535712,1.2689155687059208,-1.0573444350858345,0.18769549678922132,0.07044536342700543,0.00014712794525924535
0.139,0.5385562020023064,1.2690566435236657,-1.0577575907327994,0.18990705547276637,0.07100670596938033,0.0001503897823669261
0.14,0.5368297798110192,1.269193392309584,-1.0581706922927445,0.19213313291510511,0.07156832126023494,0.00015370019390390297
0.141,0.535106659313709,1.2693258677703048,-1.058583739300758,0.19437383344438006,0.07213020908838254,0.0001570595627624336
0.142,0.5333867977775573,1.2694541216226343,-1.0589967312906396,0.19662926279114307,0.07269236926209334,0.0001604682724751297
0.143,0.5316701532811721,1.2695782046189625,-1.0594096677948845,0.19889952810299802,0.07325480160846372,0.0001639267072295643
0.144,0.5299566846935373,1.2696981665718623,-1.0598225483446815,0.20118473795965117,0.07381750597279525,0.0001674352518689808
0.145,0.528246351653656,1.269814056377872,-1.0602353724699087,0.20348500238833275,0.07438048221801505,0.00017099429189538785
0.146,0.5265391145508486,1.269925922040536,-1.060648139699123,0.20580043287962066,0.07494373022410108,0.00017460421347921507
0.147,0.5248349345056846,1.2700338106926994,-1.0610608495595681,0.20813114240366,0.07550724988753955,0.00017826540345011358
0.148,0.5231337733515277,1.2701377686181126,-1.0614735015771466,0.2104772454267723,0.07607104112078994,0.00018197824932329222
0.149,0.5214355936166593,1.2702378412723396,-1.0618860952764408,0.2128388579284818,0.07663510385178379,0.00018574313927817196
0.15,0.51974035850697,1.2703340733030317,-1.0622986301806834,0.215216097418941,0.07719943802342855,0.00018956046218601537
0.151,0.5180480318891931,1.2704265085695643,-1.0627111058117664,0.2176090829567649,0.07776404359313537,0.00019343060759981508
0.152,0.5163585782746567,1.2705151901620761,-1.0631235216902273,0.22001793516728876,0.07832892053235907,0.00019735396576729452
0.153,0.5146719628035392,1.2706001604199162,-1.0635358773352546,0.22244277626124181,0.07889406882616311,0.00020133092762411746
0.154,0.5129881512296083,1.2706814609495463,-1.0639481722646655,0.2248837300538479,0.0794594884727863,0.00020536188481441769
0.155,0.5113071099054247,1.2707591326418899,-1.0643604059949119,0.22734092198435704,0.0800251794832365,0.00020944722968445427
0.156,0.5096288057679945,1.2708332156891662,-1.0647725780410775,0.22981447913601422,0.08059114188089425,0.0002135873552837954
0.157,0.507953206324853,1.2709037496012279,-1.0651846879168558,0.23230453025647071,0.08115737570112555,0.0002177826553858044
0.158,0.5062802796405647,1.270970773221412,-1.0655967351345637,0.23481120577864387,0.08172388099091148,0.00022203352447378524
0.159,0.5046099943236253,1.271034324741919,-1.066008719205125,0.23733463784203213,0.08229065780849464,0.0002263403577550834
0.16,0.5029423195137511,1.271094441718751,-1.0664206396380582,0.23987496031448777,0.08285770622303135,0.00023070355117277747
0.161,0.5012772248695383,1.271151161086216,-1.066832495941488,0.24243230881446748,0.08342502631425586,0.0002351235013926667
0.162,0.4996146805564864,1.271204519171009,-1.0672442876221218,0.24500682073374763,0.08399261817215849,0.00023960060582567166
0.163,0.49795465723536614,1.2712545517058922,-1.067656014185258,0.24759863526062884,0.08456048189667423,0.00024413526261785396
0.164,0.4962971260509238,1.271301293842986,-1.0680676751347622,0.25020789340362937,0.0851286175973793,0.0002487278706732029
0.165,0.4946420586209078,1.271344780166679,-1.0684792699730967,0.25283473801567824,0.0856970253932031,0.00025337882962399327
0.166,0.49298942702541015,1.2713850447061859,-1.0688907982012514,0.25547931381881017,0.08626570541213964,0.0002580885398952532
0.167,0.49133920379650675,1.2714221209477379,-1.0693022593188164,0.25814176742938155,0.08683465779098096,0.00026285740263562473
0.168,0.48969136190818974,1.2714560418464502,-1.0697136528239006,0.2608222473838095,0.08740388267504764,0.00026768581979248307
0.169,0.4880458747665828,1.27148683983785,-1.0701249782131868,0.26352090416483887,0.08797338021793638,0.0002725741940599852
0.17,0.48640271620042785,1.2715145468490912,-1.070536234981882,0.26623789022835465,0.08854315058127281,0.0002775229289238088
0.171,0.4847618604518322,1.271539194309865,-1.0709474226237357,0.2689733600307508,0.08911319393447058,0.0002825324286444062
0.172,0.48312328216727457,1.2715608131630118,-1.0713585406310207,0.2717274700568499,0.08968351045450072,0.0002876030982723451
